region,official_id,centroid_lon_deg_e,centroid_lat_deg_n,logk_ice_x100,porosity_x100,land_use_forest_frac_2010,land_use_shrubs_frac_2010,land_use_grass_frac_2010,land_use_wetland_frac_2010,land_use_crops_frac_2010,land_use_urban_frac_2010,land_use_water_frac_2010,land_use_snow_ice_frac_2010,lulc_check_2010,land_use_forest_frac_2015,land_use_shrubs_frac_2015,land_use_grass_frac_2015,land_use_wetland_frac_2015,land_use_crops_frac_2015,land_use_urban_frac_2015,land_use_water_frac_2015,land_use_snow_ice_frac_2015,lulc_check_2015,land_use_forest_frac_2020,land_use_shrubs_frac_2020,land_use_grass_frac_2020,land_use_wetland_frac_2020,land_use_crops_frac_2020,land_use_urban_frac_2020,land_use_water_frac_2020,land_use_snow_ice_frac_2020,lulc_check_2020,slope_deg,aspect_deg,median_el,mean_el,max_el,min_el,prcp,tmin,tmax,vp,swe,srad,low_prcp_duration,low_prcp_freq,high_prcp_duration,high_prcp_freq,elevation_m,drainage_area_km2
08B,15106940,57.65798833775047,-135.11873006165078,-1303.23,3.32105,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.79041290283203,1.9041311918718848,403.3267822265625,410.7813415527344,769.1796264648438,111.63550567626952,3255.2,0.8,7.6,707.0,183.3,179.1,2.8,0.4,0.9,0.0,410.7813415527344,11.7
08B,15106960,57.66777740584795,-135.13207103552878,-1291.57,3.5745,0.92,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.92,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.93152618408203,325.51424618333147,367.9225463867188,370.5520935058594,769.1796264648438,53.39495468139648,3233.7,0.9,7.6,708.9,180.3,180.1,2.8,0.4,0.9,0.0,370.5520935058594,20.5
08B,15106980,57.6248755310091,-135.23569450275164,-1410.0,1.0,0.87,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.87,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.87,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.01,21.5399112701416,42.55678550515623,323.4345703125,338.20880126953125,939.677001953125,14.175118446350098,3205.2,1.1,7.8,719.2,169.9,176.5,2.8,0.4,0.9,0.0,338.20880126953125,38.3
08B,15107910,57.86547351188919,-135.3602225945425,-1187.56,6.09651,0.39,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.14588737487793,92.5916682663832,508.1663818359375,497.5296630859375,878.0455322265625,159.8828582763672,3445.4,-0.0,7.0,671.0,321.1,191.8,2.8,0.4,0.9,0.0,497.5296630859375,7.7
08B,15107920,57.8526533350209,-135.3150998359825,-1329.76,7.35715,0.69,0.3,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.29,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.29,0.01,0.0,0.0,0.0,0.0,0.0,0.0,21.52394676208496,86.05489983730462,426.8085632324219,422.3014221191406,957.8045654296876,104.44120025634766,3329.7,0.3,7.2,684.8,290.7,187.7,2.8,0.4,0.9,0.0,422.3014221191406,32.4
08B,15108600,58.24793728611364,-134.5205174214465,-1250.0,9.0,0.61,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26034927368164,172.18235157326976,466.40533447265625,456.241943359375,1033.3187255859375,15.842583656311035,3077.7,-0.6,6.6,656.7,351.2,194.9,2.9,0.4,0.9,0.0,456.241943359375,22.0
08B,15108800,58.260894570273024,-134.4331306757827,-1292.79,10.58476,0.79,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.21,0.01,0.0,0.0,0.0,0.0,0.0,-0.01,0.79,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,24.38531494140625,51.00909624750967,470.8592529296875,474.7114868164063,1006.5529174804688,36.42644119262695,3106.9,-0.6,6.6,655.5,350.1,188.3,2.9,0.4,0.9,0.0,474.7114868164063,8.3
08B,15109000,58.29263175285758,-134.55278970943132,-1368.96,13.40581,0.73,0.24,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.73,0.24,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.73,0.24,0.02,0.0,0.0,0.0,0.0,0.0,0.01,20.961265563964844,29.451815567118192,480.9847412109375,488.1366882324219,1053.5108642578125,19.55863571166992,3038.6,-0.8,6.5,648.6,386.1,189.4,2.8,0.4,0.9,0.0,488.1366882324219,34.9
08B,15109048,58.2789724899153,-134.6339281854623,-1442.46,16.12828,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.12,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.11,0.01,0.0,0.0,0.0,0.0,0.0,0.01,18.497743606567383,260.05508993283144,160.7548370361328,315.4874572753906,1053.5108642578125,15.19829273223877,2594.2,0.7,7.6,714.1,225.0,177.1,2.9,0.4,1.0,0.0,315.4874572753906,5.8
08C,08CA001,57.44949426222331,-128.51160548384465,-1291.57,11.828,0.41,0.19,0.35,0.02,0.02,0.0,0.01,0.0,0.0,0.41,0.19,0.35,0.01,0.02,0.0,0.01,0.0,0.01,0.43,0.18,0.35,0.01,0.02,0.0,0.01,0.0,0.0,16.54079246520996,26.297874200113824,1601.076904296875,1580.6605224609375,2517.123046875,995.5685424804688,1090.2,-8.4,3.1,393.4,580.2,252.8,3.4,0.6,1.0,0.0,1580.6605224609375,3468.2
08C,08CA002,57.517394058103136,-128.01475413775304,-1259.54,7.85813,0.46,0.16,0.33,0.01,0.02,0.0,0.01,0.0,0.01,0.46,0.16,0.34,0.01,0.02,0.0,0.01,0.0,0.0,0.45,0.16,0.34,0.02,0.02,0.0,0.01,0.0,0.0,15.817713737487791,356.9232893040634,1556.9017333984375,1551.35986328125,2629.464111328125,975.7914428710938,986.1,-8.5,3.2,389.3,470.8,251.1,3.5,0.6,1.0,0.0,1551.35986328125,7583.3
08C,08CA003,58.13059135672615,-127.99225123537003,-1246.24,1.3205,0.58,0.1,0.28,0.01,0.02,0.0,0.01,0.0,0.0,0.58,0.1,0.28,0.01,0.02,0.0,0.01,0.0,0.0,0.6,0.09,0.27,0.01,0.01,0.0,0.01,0.0,0.01,16.246965408325195,237.32162281560807,1454.4923095703125,1458.429931640625,2483.240478515625,885.4632568359375,735.2,-8.7,3.2,378.9,257.7,236.0,4.0,0.7,1.0,0.0,1458.429931640625,2684.8
08C,08CB001,57.71306122388421,-128.52358692248345,-1236.7,6.04115,0.53,0.14,0.29,0.01,0.02,0.0,0.01,0.01,-0.01,0.53,0.14,0.29,0.01,0.02,0.0,0.01,0.01,-0.01,0.53,0.13,0.3,0.01,0.01,0.0,0.01,0.0,0.01,15.671831130981444,353.8662941042918,1476.777587890625,1476.9195556640625,2629.464111328125,637.7462768554688,948.1,-8.2,3.3,394.4,439.3,244.9,3.6,0.6,1.0,0.0,1476.9195556640625,18536.6
08C,08CB002,58.32864326813754,-130.0320688224294,-1104.77,0.99984,0.58,0.23,0.16,0.01,0.01,0.0,0.01,0.0,0.0,0.58,0.23,0.16,0.01,0.01,0.0,0.01,0.0,0.0,0.62,0.17,0.19,0.01,0.01,0.0,0.01,0.0,-0.01,11.02432918548584,344.4773949183226,1290.861328125,1290.4559326171875,2215.4619140625,616.093505859375,764.4,-8.2,3.4,390.2,276.0,235.8,3.7,0.6,1.0,0.0,1290.4559326171875,1604.8
08C,08CC001,57.45298704059295,-129.35536678350988,-1380.35,13.21534,0.45,0.14,0.34,0.01,0.02,0.01,0.01,0.02,-2.220446049250313e-16,0.45,0.14,0.35,0.01,0.02,0.01,0.01,0.02,-0.01,0.45,0.14,0.37,0.01,0.01,0.0,0.01,0.01,0.0,19.436655044555664,13.58600994468038,1543.008056640625,1512.4345703125,2413.0,637.7462768554688,1251.3,-7.6,3.3,417.2,694.2,247.2,3.4,0.6,1.0,0.0,1512.4345703125,3551.6
08C,08CC002,57.25986592407114,-129.12916714159087,-1520.0,19.0,0.24,0.12,0.42,0.01,0.02,0.03,0.02,0.15,-0.01,0.24,0.12,0.42,0.01,0.01,0.02,0.02,0.15,0.0099999999999998,0.26,0.11,0.51,0.01,0.01,0.01,0.01,0.09,-0.01,15.900186538696287,153.94093218812384,1676.4560546875,1659.8062744140625,2156.843505859375,1162.487060546875,1433.8,-7.9,2.8,411.3,873.8,261.8,3.2,0.5,1.1,0.0,1659.8062744140625,28.9
08C,08CC003,57.27354747802109,-129.05866403112404,-1520.0,19.0,0.03,0.23,0.65,0.02,0.02,0.02,0.02,0.02,-0.01,0.03,0.23,0.65,0.02,0.02,0.02,0.02,0.02,-0.01,0.06,0.24,0.65,0.02,0.02,0.0,0.0,0.0,0.01,20.338239669799805,185.98208615792765,1742.480712890625,1750.8304443359375,2131.18408203125,1487.00244140625,1438.7,-8.3,2.5,401.2,913.3,261.1,3.2,0.5,1.1,0.0,1750.8304443359375,16.7
08C,08CD001,58.66938179297261,-130.82893561789,-1064.7,0.35574,0.51,0.34,0.12,0.0,0.01,0.0,0.02,0.0,0.0,0.51,0.34,0.11,0.0,0.01,0.0,0.02,0.0,0.0099999999999998,0.56,0.21,0.19,0.01,0.01,0.0,0.02,0.0,0.0,6.372874736785889,120.19637279245164,1210.8748779296875,1191.6435546875,2068.79833984375,317.0,849.0,-7.5,3.7,409.7,287.1,234.0,3.5,0.6,1.0,0.0,1191.6435546875,3547.2
08C,08CE001,57.92483663785868,-129.29134832950237,-1182.95,4.30384,0.55,0.17,0.24,0.01,0.01,0.0,0.01,0.0,0.0099999999999998,0.55,0.17,0.24,0.01,0.01,0.0,0.01,0.0,0.0099999999999998,0.55,0.15,0.27,0.01,0.01,0.0,0.01,0.0,0.0,13.514251708984377,5.955689306121013,1357.0584716796875,1370.474853515625,2780.315673828125,164.96707153320312,1000.9,-7.7,3.5,408.4,430.6,241.0,3.6,0.6,1.0,0.0,1370.474853515625,28947.9
08C,08CF001,57.89982294588505,-129.8476546711833,-1191.85,4.15201,0.53,0.16,0.25,0.01,0.01,0.01,0.01,0.03,-0.01,0.52,0.16,0.25,0.01,0.01,0.01,0.01,0.03,0.0,0.52,0.14,0.28,0.01,0.01,0.0,0.01,0.02,0.0099999999999998,15.086220741271973,8.417163022328431,1334.0311279296875,1334.819091796875,3085.373291015625,87.605712890625,1303.6,-7.1,3.6,427.7,587.3,237.3,3.5,0.6,1.0,0.0,1334.819091796875,33958.1
08C,08CF003,57.63504006117586,-130.09538400514495,-1220.24,5.29202,0.48,0.15,0.25,0.01,0.01,0.01,0.02,0.08,-0.01,0.47,0.15,0.25,0.01,0.01,0.01,0.02,0.08,0.0,0.46,0.13,0.29,0.01,0.01,0.01,0.02,0.06,0.0099999999999997,16.931381225585938,357.55462097928444,1313.477294921875,1286.5159912109375,3085.373291015625,2.5018913745880127,1594.3,-6.2,4.1,462.4,627.1,234.0,3.3,0.5,1.0,0.0,1286.5159912109375,50820.0
08C,08CG001,57.06918363553947,-130.5267319556899,-1298.0,9.0904,0.42,0.11,0.25,0.01,0.01,0.02,0.03,0.15,0.0,0.41,0.11,0.26,0.01,0.01,0.02,0.03,0.15,0.0,0.41,0.1,0.31,0.01,0.01,0.01,0.03,0.11,0.0099999999999998,20.3465518951416,355.9405135801392,1270.218994140625,1231.470703125,2568.468994140625,16.93857192993164,2083.9,-4.4,4.8,521.5,764.3,232.1,3.0,0.5,1.0,0.0,1231.470703125,9498.5
08C,08CG004,57.189765372464926,-130.33003182714177,-1288.67,9.18543,0.44,0.11,0.27,0.01,0.01,0.01,0.03,0.11,0.0099999999999998,0.44,0.12,0.28,0.01,0.01,0.01,0.03,0.11,-0.01,0.44,0.1,0.34,0.01,0.01,0.01,0.02,0.07,-2.220446049250313e-16,19.47350311279297,11.570466659462204,1327.7080078125,1295.8526611328125,2557.687744140625,113.2528305053711,1867.9,-5.2,4.4,495.3,798.4,237.4,3.1,0.5,1.0,0.0,1295.8526611328125,7373.3
08C,08CG005,57.09263400908386,-130.76356437560253,-1241.57,5.49233,0.27,0.08,0.33,0.01,0.01,0.03,0.04,0.24,-0.01,0.27,0.08,0.34,0.01,0.01,0.03,0.04,0.24,-0.02,0.26,0.07,0.43,0.01,0.01,0.02,0.03,0.16,0.0099999999999998,19.808734893798828,87.61957421140175,1382.0,1326.1448974609375,2557.687744140625,418.9053039550781,2251.5,-4.8,4.3,508.7,982.1,236.4,3.0,0.5,1.0,0.0,1326.1448974609375,884.9
08C,15024750,56.61217349610331,-131.99381978654495,-602.35,0.4272,0.2,0.43,0.16,0.02,0.02,0.03,0.06,0.07,0.0099999999999997,0.2,0.43,0.23,0.03,0.03,0.02,0.04,0.03,-0.01,0.2,0.42,0.24,0.03,0.03,0.02,0.04,0.02,0.0,30.33572006225586,24.78709292719561,803.9949340820312,791.3204345703125,1429.92919921875,15.70971393585205,3247.6,-0.3,7.1,666.0,319.5,198.6,2.9,0.4,0.9,0.0,791.3204345703125,52.1
08D,08DB010,55.421188080832906,-129.43003401147448,-1052.18,0.00707,0.86,0.06,0.06,0.01,0.01,0.0,0.0,0.0,0.0,0.86,0.06,0.06,0.01,0.01,0.0,0.0,0.0,0.0,0.85,0.05,0.08,0.01,0.01,0.0,0.0,0.0,0.0,19.67151641845703,340.8173808762691,804.29248046875,813.7720947265625,1574.251220703125,27.69492530822754,2139.3,-0.6,8.2,655.0,271.6,216.3,2.9,0.4,1.0,0.0,813.7720947265625,39.5
08D,08DB012,55.419489240716445,-129.39224979953394,-1052.0,0.0,0.92,0.03,0.02,0.0,0.0,0.0,0.01,0.0,0.02,0.92,0.03,0.02,0.0,0.0,0.0,0.01,0.0,0.02,0.93,0.02,0.03,0.0,0.0,0.0,0.01,0.0,0.0099999999999998,18.084117889404297,346.16646926068904,874.8648071289062,905.6220092773438,1298.55029296875,578.1176147460938,2170.1,-1.0,8.0,637.2,294.6,221.2,2.8,0.4,1.0,0.0,905.6220092773438,9.0
08D,08DC006,56.13550051854015,-129.82201419201812,-1231.5,7.64729,0.29,0.11,0.2,0.01,0.01,0.02,0.03,0.34,-0.01,0.29,0.11,0.2,0.01,0.01,0.02,0.02,0.34,0.0,0.26,0.1,0.3,0.01,0.01,0.02,0.03,0.26,0.01,25.035871505737305,240.30561898172613,1317.878662109375,1221.4478759765625,2584.751708984375,88.13804626464844,2512.8,-3.2,5.9,564.4,769.4,232.4,2.8,0.4,1.0,0.0,1221.4478759765625,317.7
08D,15011870,55.40539600526866,-130.47643578923714,-1422.85,3.10349,0.61,0.33,0.05,0.01,0.01,0.0,0.0,0.0,-0.01,0.6,0.33,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.61,0.33,0.05,0.01,0.01,0.0,0.0,0.0,-0.01,24.057971954345703,34.1813083623011,701.0718383789062,710.7022094726562,1176.9676513671875,387.4087524414063,3074.0,1.0,8.6,725.9,218.3,200.5,2.8,0.4,1.0,0.0,710.7022094726562,7.0
08D,15012000,55.40564311158096,-130.80631916995466,-1506.28,16.75561,0.7,0.22,0.02,0.0,0.0,0.0,0.05,0.0,0.01,0.69,0.23,0.02,0.0,0.0,0.0,0.05,0.0,0.01,0.7,0.22,0.02,0.0,0.0,0.0,0.05,0.0,0.01,27.16691017150879,287.81613870955726,523.7540283203125,532.6522216796875,1350.803955078125,101.72808837890624,3258.1,1.8,8.9,758.2,173.0,193.6,2.8,0.4,1.0,0.0,532.6522216796875,39.5
08D,15020100,56.17280332164328,-131.4588599913519,-1410.9,1.14724,0.25,0.42,0.13,0.02,0.02,0.02,0.06,0.08,1.1102230246251563e-16,0.25,0.43,0.2,0.02,0.02,0.01,0.05,0.02,0.0,0.25,0.42,0.2,0.02,0.03,0.02,0.04,0.02,0.0,29.288074493408203,355.74228543900136,831.1194458007812,823.654052734375,1526.270263671875,53.34148025512695,3060.9,0.1,7.5,683.7,284.6,198.2,2.9,0.4,1.0,0.0,823.654052734375,41.8
08D,15058000,55.0990105521112,-131.48109436885517,-1418.15,2.33318,0.52,0.27,0.03,0.01,0.0,0.01,0.16,0.0,0.0,0.52,0.27,0.03,0.01,0.0,0.01,0.15,0.0,0.0099999999999998,0.52,0.27,0.04,0.01,0.0,0.01,0.15,0.0,0.0,24.23482131958008,358.7197834928132,217.60292053222656,273.53448486328125,722.5523071289062,85.80060577392578,3393.6,3.5,9.9,837.9,37.0,182.9,2.7,0.4,1.0,0.0,273.53448486328125,18.3
08D,15058700,55.33350282821379,-131.71689617594248,-1250.0,9.0,0.67,0.15,0.12,0.06,0.0,0.0,0.0,0.0,0.0,0.67,0.14,0.12,0.06,0.0,0.0,0.0,0.0,0.01,0.67,0.15,0.12,0.06,0.0,0.0,0.0,0.0,0.0,7.6792144775390625,82.10546173673838,85.18671417236328,99.4268035888672,427.45025634765625,28.670320510864254,3302.2,4.3,10.5,878.8,17.5,177.1,2.7,0.4,1.0,0.0,99.4268035888672,5.4
08D,15059500,55.44064995933907,-131.74680040874378,-1424.22,7.76275,0.47,0.46,0.05,0.01,0.01,0.01,0.0,0.0,-0.01,0.47,0.47,0.03,0.01,0.01,0.01,0.0,0.0,0.0,0.47,0.47,0.04,0.01,0.01,0.01,0.0,0.0,-0.01,17.149518966674805,273.9542016119251,264.55889892578125,287.78546142578125,650.8292236328125,32.13270568847656,3577.7,3.3,9.7,824.1,43.1,183.9,2.8,0.4,1.0,0.0,287.78546142578125,13.2
08D,15060000,55.397005699167984,-131.6600912519608,-1380.35,2.48245,0.69,0.21,0.01,0.0,0.0,0.0,0.08,0.0,0.01,0.69,0.21,0.01,0.0,0.0,0.0,0.08,0.0,0.01,0.69,0.21,0.01,0.0,0.0,0.0,0.08,0.0,0.01,25.228395462036133,315.4305532079584,428.2276306152344,438.0378112792969,913.1486206054688,185.0769805908203,3769.4,2.7,9.3,799.0,86.5,183.0,2.7,0.4,1.0,0.0,438.0378112792969,7.3
08D,15067900,55.40364941510357,-131.56291747535187,-1518.75,18.79555,0.03,0.52,0.21,0.03,0.03,0.04,0.09,0.04,0.0099999999999998,0.03,0.51,0.3,0.04,0.04,0.01,0.06,0.0,0.0099999999999997,0.02,0.5,0.31,0.04,0.04,0.01,0.06,0.0,0.02,20.868715286254883,19.41043159499697,772.4097290039062,775.203857421875,1034.0943603515625,589.3800048828125,4063.7,1.5,8.4,740.2,194.2,198.3,2.7,0.4,1.0,0.0,775.203857421875,5.1
08D,15068000,55.40808651775973,-131.54221406649705,-1519.57,18.92927,0.33,0.4,0.11,0.02,0.02,0.02,0.08,0.02,0.0,0.33,0.4,0.16,0.02,0.02,0.01,0.06,0.0,0.0,0.33,0.39,0.16,0.02,0.02,0.01,0.06,0.0,0.01,26.2216854095459,36.90206414829415,633.261962890625,544.5148315429688,1034.0943603515625,20.88999938964844,3801.0,2.4,9.1,783.4,123.2,186.5,2.8,0.4,1.0,0.0,544.5148315429688,14.6
08D,15081495,55.71791486042751,-132.95556339480152,-1520.0,19.0,0.81,0.18,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.14,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.85,0.14,0.01,0.0,0.0,0.0,0.0,0.0,0.0,20.99921989440918,13.718876422095008,359.2596435546875,390.2996520996094,848.8077392578125,172.3424835205078,3550.7,2.6,9.1,786.7,64.7,179.9,2.9,0.3,0.9,0.0,390.2996520996094,6.6
08D,15081510,55.71604162524803,-133.2577284981413,-1180.67,6.00853,0.93,0.07,0.01,0.0,0.0,0.0,0.0,0.0,-0.01,0.93,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,11.231847763061523,14.991369686359183,138.15672302246094,162.47998046875,417.1756896972656,3.42600154876709,3306.4,3.8,10.0,846.2,17.1,174.8,2.8,0.3,1.0,0.0,162.47998046875,7.2
08D,15081580,55.54439007896095,-132.86522989441391,-1452.54,7.96052,0.25,0.51,0.08,0.01,0.02,0.01,0.12,0.0,0.0,0.25,0.51,0.09,0.01,0.02,0.01,0.11,0.0,0.0,0.25,0.51,0.09,0.01,0.02,0.01,0.12,0.0,-0.01,28.01996421813965,20.270200839869204,675.3941650390625,709.5765991210938,1213.8541259765625,512.7999877929688,3789.4,1.6,8.2,737.4,168.6,189.1,2.8,0.3,0.9,0.0,709.5765991210938,4.7
08D,15081610,55.53284870518449,-132.92639322700407,-1519.94,18.98957,0.4,0.55,0.02,0.0,0.0,0.0,0.01,0.0,0.02,0.4,0.56,0.02,0.0,0.0,0.0,0.01,0.0,0.0099999999999998,0.4,0.55,0.03,0.0,0.0,0.0,0.01,0.0,0.0099999999999998,25.45497703552246,257.82475748312555,557.2778930664062,562.983154296875,1208.8717041015625,88.52371978759766,3599.3,2.2,8.7,767.8,115.7,185.1,2.8,0.3,0.9,0.0,562.983154296875,17.0
08D,15081614,55.56654610856962,-132.98564699470018,-1520.0,19.0,0.87,0.09,0.02,0.0,0.0,0.0,0.01,0.0,0.01,0.87,0.1,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.87,0.09,0.02,0.0,0.0,0.0,0.01,0.0,0.01,15.835820198059082,253.4640341514355,403.4136962890625,423.7659606933594,923.141845703125,106.12195587158205,3531.2,2.6,9.0,784.6,64.4,183.2,2.8,0.3,0.9,0.0,423.7659606933594,12.2
08D,15081800,55.39251855695754,-132.83146535387988,-1513.0,17.85501,0.86,0.12,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.86,0.12,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.12,0.02,0.0,0.0,0.0,0.0,0.0,0.0,15.790419578552246,219.67049281239423,295.2064208984375,302.5893859863281,786.803955078125,5.638348579406738,3131.5,3.4,9.5,824.1,31.6,178.6,2.8,0.3,0.9,0.0,302.5893859863281,45.2
08D,15081995,55.2275009282237,-132.54586422891325,-1434.82,5.06122,0.66,0.15,0.02,0.0,0.0,0.01,0.14,0.0,0.02,0.66,0.16,0.02,0.0,0.0,0.01,0.14,0.0,0.0099999999999998,0.66,0.15,0.02,0.0,0.0,0.01,0.14,0.0,0.02,22.26856803894043,319.5630071300955,510.8343200683594,511.3258056640625,887.5873413085938,266.5,3518.6,2.7,8.8,789.3,64.6,181.8,2.7,0.3,0.9,0.0,511.3258056640625,13.4
08D,15083500,54.932989549585145,-132.1485040361878,-1422.92,3.11356,0.72,0.2,0.06,0.01,0.01,0.0,0.0,0.0,0.0,0.72,0.2,0.06,0.01,0.01,0.0,0.0,0.0,0.0,0.72,0.2,0.06,0.01,0.01,0.0,0.0,0.0,0.0,20.081518173217773,339.73993488649813,196.6847381591797,218.2076873779297,758.81591796875,6.073188781738281,3006.8,4.0,9.9,859.9,18.8,177.3,2.7,0.4,1.0,0.0,218.2076873779297,9.0
08D,15085000,55.367561497652666,-132.3134598399861,-1520.0,19.0,0.77,0.18,0.01,0.0,0.0,0.0,0.03,0.0,0.01,0.77,0.18,0.01,0.0,0.0,0.0,0.03,0.0,0.01,0.77,0.18,0.01,0.0,0.0,0.0,0.03,0.0,0.01,22.191669464111328,32.39441662223461,331.5955505371094,336.1271057128906,767.9795532226562,5.632416725158691,3304.5,3.2,9.5,817.3,47.1,179.0,2.8,0.4,1.0,0.0,336.1271057128906,13.3
08D,15085100,55.37242272862603,-132.4262838586752,-1520.0,19.0,0.91,0.05,0.01,0.0,0.0,0.0,0.02,0.0,0.0099999999999998,0.88,0.06,0.03,0.01,0.0,0.0,0.02,0.0,0.0,0.55,0.09,0.3,0.02,0.01,0.0,0.02,0.0,0.01,18.854049682617188,345.5887612180948,278.8618469238281,294.4558410644531,841.8550415039062,6.255694389343262,3221.5,3.3,9.6,822.1,44.9,177.7,2.7,0.3,1.0,0.0,294.4558410644531,15.2
08D,15085300,55.39653172269242,-132.55227441652545,-1520.0,19.0,0.73,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.72,0.24,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.67,0.25,0.06,0.01,0.01,0.0,0.0,0.0,0.0,21.28169822692871,66.5003049767635,380.3058471679688,376.43310546875,898.0853881835938,4.79645299911499,3261.3,3.0,9.3,808.4,52.8,178.4,2.8,0.3,0.9,0.0,376.43310546875,22.9
08D,15085400,55.45569685285835,-132.43857673864042,-1520.0,19.0,0.81,0.14,0.03,0.01,0.0,0.0,0.0,0.0,0.0099999999999998,0.79,0.13,0.06,0.01,0.01,0.0,0.0,0.0,0.0,0.79,0.13,0.06,0.01,0.01,0.0,0.0,0.0,0.0,10.01682186126709,139.15473954310926,175.40525817871094,182.1202087402344,372.26556396484375,8.072213172912598,3051.4,3.8,10.1,851.5,18.8,180.7,2.8,0.3,1.0,0.0,182.1202087402344,7.3
08D,15085600,55.42926258880961,-132.74773919816732,-1520.0,19.0,0.84,0.14,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.81,0.15,0.03,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,0.81,0.15,0.03,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,14.82760524749756,94.28143239013632,323.0768737792969,302.3711242675781,689.9063720703125,13.565654754638672,3130.9,3.4,9.6,825.6,28.6,176.9,2.8,0.3,1.0,0.0,302.3711242675781,23.7
08D,15085800,55.50051565631091,-132.73941971551432,-1517.32,18.56072,0.79,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,20.417387008666992,116.53744860488789,331.9393310546875,347.323974609375,1030.1597900390625,14.088767051696776,3314.9,2.9,9.3,801.4,58.2,179.2,2.8,0.3,0.9,0.0,347.323974609375,38.8
08D,15085900,55.53050103712272,-132.61988249913475,-1410.0,1.0,0.5,0.39,0.02,0.01,0.0,0.01,0.07,0.0,0.0,0.5,0.39,0.02,0.01,0.0,0.0,0.07,0.0,0.01,0.5,0.39,0.02,0.01,0.0,0.01,0.07,0.0,0.0,19.508155822753903,86.8862403873873,562.02978515625,551.4072265625,833.101806640625,328.72662353515625,3431.3,2.5,9.0,781.4,66.9,181.7,2.8,0.3,1.0,0.0,551.4072265625,3.9
08D,15086500,56.08554283044317,-133.19769476445856,-1570.67,15.25715,0.8,0.09,0.02,0.0,0.0,0.0,0.07,0.0,0.02,0.84,0.04,0.03,0.0,0.0,0.0,0.07,0.0,0.02,0.84,0.04,0.03,0.0,0.0,0.0,0.07,0.0,0.02,11.32494831085205,21.682476895040704,139.3255157470703,151.26104736328125,546.7263793945312,5.456993579864502,3394.5,3.4,9.8,827.5,26.7,175.7,3.0,0.3,0.9,0.0,151.26104736328125,45.1
08D,15086600,56.15578190490645,-133.1926167504379,-1649.99,12.00044,0.7,0.23,0.02,0.0,0.0,0.0,0.04,0.0,0.01,0.84,0.07,0.03,0.01,0.0,0.0,0.04,0.0,0.01,0.84,0.07,0.03,0.01,0.01,0.0,0.04,0.0,0.0,12.531452178955078,234.67436345266248,174.97976684570312,186.32667541503903,758.6206665039062,5.857384204864502,3471.5,3.1,9.6,813.6,38.5,177.5,2.9,0.3,0.9,0.0,186.32667541503903,28.3
