,official_id,watershed_id,name,centroid_lat_deg_n,centroid_lon_deg_e,drainage_area_km2,drainage_area_gsim_km2,flag_gsim_boundaries,flag_artificial_boundaries,elevation_m,slope_deg,gravelius,perimeter,flag_shape_extraction,aspect_deg,flag_terrain_extraction,land_use_forest_frac_2010,land_use_grass_frac_2010,land_use_wetland_frac_2010,land_use_water_frac_2010,land_use_urban_frac_2010,land_use_shrubs_frac_2010,land_use_crops_frac_2010,land_use_snow_ice_frac_2010,flag_land_use_extraction,logk_ice_x100,porosity_x100,flag_subsoil_extraction,year_from,year_to,record_length,agency,status,updated_official_basin,in_bcub,prcp,srad,swe,tmax,tmin,vp,high_prcp_freq,high_prcp_duration,low_prcp_freq,low_prcp_duration,H_4_bits,H_6_bits,H_8_bits,H_9_bits,H_10_bits,H_11_bits,H_12_bits,mean_runoff
939,10GC003,2282,MARTIN RIVER AT HIGHWAY NO. 1,61.89394,-121.6118,1950.223,,False,False,317.0,1.986,1.233,193.879,True,146.7798,True,92.74,0.0699999999999999,2.6100000000000003,2.24,0.02,2.32,0.0,0.0,True,-1520.0,20.0,True,,,,,,False,True,399.2858,190.8252,118.250916,2.791396,-8.779143,414.4811,0.05395526,1.0143043,0.7514696,5.495938,1.2982272921950817,3.2489963021087545,5.075995861139588,6.207958134636724,7.551505455190997,8.790656776545008,9.628156959249331,8.417613884994692
940,12009500,10871,"BEAR BRANCH NEAR NASELLE, WA",46.32982466,-123.9115402,30.3027,,False,False,174.3,11.4399,1.1795,22.978,True,256.562,True,72.41,9.87,1.44,0.0,4.95,11.33,0.0,0.0,True,-1460.0,20.0,True,1963.0,1975.0,12.0,USGS,D,False,True,2721.1384,250.777,5.2433276,14.121005,5.627677,937.8316,0.02553149,1.0908571,0.46002713,4.0795355,1.6728077919786124,3.780915767843732,6.532295835462998,7.423148953853356,7.955854157730334,8.1475892343064,8.163823041829753,2.2910226108158116
941,12010000,10872,"NASELLE RIVER NEAR NASELLE, WA",46.3739937,-123.743482,141.9306,,False,False,296.7,13.0591,1.5342,64.802,True,202.3149,True,44.61,17.45,2.16,0.0,4.12,31.67,0.0,0.0,True,-1380.0,10.0,True,1929.0,2023.0,94.0,USGS,A,False,True,2776.2566,254.37726,12.077081,13.8656435,4.864257,894.2153,0.025803698,1.1046667,0.46270883,4.206622,1.59740800617243,3.181054644247891,5.906037245874995,7.374922094485308,8.552956621612983,9.301742972144122,9.748517918718616,12.276476044796729
942,12010500,10873,"SALMON CREEK NEAR NASELLE, WA",46.35538287,-123.7512589,42.4756,,False,False,155.2,8.6628,1.8414,42.796,True,229.3917,True,63.260000000000005,4.53,3.43,0.0,5.24,22.35,1.17,0.0,True,-1510.0,20.0,True,1953.0,1965.0,12.0,USGS,D,False,True,2638.753,254.54263,7.3251057,14.685097,5.385128,922.3259,0.028882967,1.1564186,0.46378985,4.200349,1.825604181668596,4.18549515900512,6.865846172349615,7.693890882079418,8.273610573417782,8.65826456143121,8.77153562605435,3.2503541601849038
943,12010700,10874,"SOUTH FORK NASELLE RIVER NEAR NASELLE, WA",46.3439931,-123.8076488,46.3606,,False,False,122.4,8.6932,1.3411,32.3,True,61.2287,True,82.17999999999999,1.1900000000000002,2.4,0.0,7.07,7.16,0.0,0.0,True,-1510.0,20.0,True,1964.0,1977.0,13.0,USGS,D,False,True,2597.6196,251.63652,4.7223706,14.543594,5.6849484,938.96674,0.028285973,1.0847273,0.46107918,4.126023,2.414821536938573,3.9656241794077713,6.719350137323471,7.643381109988391,8.330534809608592,8.784541990449876,8.893553243447315,3.7088954600863424
944,12011000,10875,"NORTH NEMAH RIVER NEAR SOUTH BEND, WA",46.49149037,-123.8346022,46.6196,,False,False,202.1,12.0534,1.3186,31.929,True,292.9746,True,57.08,14.54,4.43,0.0,6.12,17.83,0.0,0.0,True,-1460.0,20.0,True,1946.0,1977.0,31.0,USGS,D,False,True,2618.1077,251.1204,7.7505894,14.146163,5.2918615,918.50446,0.02801285,1.1027727,0.45985368,4.1327047,3.065078035055665,4.960425233954277,6.769678628908935,7.70348923772717,8.275665988592603,8.523081572604625,8.550767675827085,3.3677197272289607
945,12011200,10876,"WILLIAMS CREEK NEAR SOUTH BEND, WA",46.53010058,-123.8621042,24.4235,,False,False,241.0,12.4996,1.4902,26.046,True,270.0916,True,57.82000000000001,17.31,3.08,0.0,5.98,15.8,0.0,0.0,True,-1260.0,10.0,True,1964.0,1977.0,13.0,USGS,D,False,True,2614.8674,251.53673,8.84837,13.867182,5.137142,909.9751,0.027324164,1.0433913,0.4600168,4.0967393,1.6081968723741744,3.949290658098001,6.399687352196415,7.20521754425132,7.63346466162425,7.70254371792396,7.702543717923961,1.8112559186432915
946,12011500,10877,"WILLAPA RIVER AT LEBAM, WA",46.5637139,-123.5651548,107.225,,False,False,244.3,8.9872,1.2089,44.476,True,307.0827,True,50.71,6.18,3.46,0.0,4.37,29.01,6.2700000000000005,0.0,True,-1450.0,20.0,True,1948.0,1971.0,23.0,USGS,D,False,True,2445.377,254.68813,10.441104,14.55345,4.919695,890.44604,0.02677208,1.1578889,0.48072442,4.594495,2.025820696051062,3.610980368402223,6.43993562748712,7.556807922595977,8.367151067877248,8.965322574675016,9.262645866608198,5.4955618986273995
947,12012000,10878,"FORK CREEK NEAR LEBAM, WA",46.55510278,-123.5845993,52.8355,,False,False,327.8,13.6924,1.3113,33.674,True,33.4491,True,55.55,12.33,2.55,0.0,5.47,23.27,0.84,0.0,True,-1310.0,10.0,True,1953.0,1970.0,17.0,USGS,D,False,True,2738.6655,249.68796,14.820467,13.925913,4.6092243,878.8205,0.024911683,1.1191429,0.47060895,4.3274083,2.32475796798106,4.489919516349891,6.518706735406767,7.533853514262184,8.24259160584836,8.678726368713603,8.854176403397977,4.070895904156153
948,12013500,10879,"WILLAPA RIVER NEAR WILLAPA, WA",46.65093418,-123.6526584,336.6968,,False,False,221.7,10.028,1.3193,85.837,True,356.6236,True,53.24,7.470000000000001,3.08,0.24,4.25,25.73,5.98,0.0,True,-1410.0,20.0,True,1947.0,2023.0,76.0,USGS,A,False,True,2463.0864,253.22572,10.508518,14.503939,5.008263,896.7408,0.028188962,1.1559436,0.4721614,4.445674,2.0124124168991715,3.220858307281854,5.881435689125553,7.293238289960229,8.720055965625567,9.726676058336071,10.270975580999538,18.541184318019365
949,12014500,10880,"SOUTH FORK WILLAPA RIVER NEAR RAYMOND, WA",46.62815636,-123.7046032,72.0013,,False,False,230.5,9.5686,1.3693,40.933,True,31.6733,True,42.3,25.41,3.34,0.0,5.63,23.32,0.0,0.0,True,-1270.0,10.0,True,1953.0,1971.0,18.0,USGS,D,False,True,2553.0642,250.22386,9.794777,14.030774,5.0348806,902.94116,0.027943924,1.1062942,0.45924932,4.127941,1.4268797141639675,3.844907667664701,6.303165344705614,7.388247763675647,8.244751979714001,8.701055168120023,8.787619593516723,4.696330358739444
950,12015100,10881,"CLEARWATER CREEK NEAR RAYMOND, WA",46.7495429,-123.767663,10.3081,,False,False,215.5,9.3208,1.223,13.822,True,98.4653,True,25.11,40.96,1.88,0.0,6.45,25.6,0.0,0.0,True,-1250.0,10.0,True,1964.0,1975.0,11.0,USGS,D,False,True,2634.4795,249.4931,8.702172,13.821888,5.008306,902.1472,0.025674554,1.0934445,0.46625155,4.1363335,1.7874336610905448,4.0182619841577605,6.242831025674506,6.6714952665344045,6.703535414304724,6.703535414304724,6.703535414304726,0.6776275836502093
951,12015200,10882,"SMITH CREEK NEAR RAYMOND, WA",46.7567649,-123.7748855,149.4416,,False,False,136.8,8.4448,1.3855,59.879,True,179.1102,True,50.6,14.7,4.52,0.0,6.08,24.1,0.0,0.0,True,-1470.0,20.0,True,1963.0,1966.0,3.0,USGS,D,False,True,2339.6992,252.84798,5.931941,14.620314,5.325782,913.6801,0.03014131,1.2294792,0.47162983,4.309347,3.0105538761639985,5.021940303001789,7.234205719078713,7.997367882893918,8.412968231454947,8.593976916783639,8.624969444753422,7.392941287663175
952,12015500,10883,"NORTH RIVER NEAR BROOKLYN, WA",46.78176649,-123.4818245,77.1813,,False,False,228.6,8.8299,1.1547,35.819,True,268.0778,True,53.83,12.58,3.09,0.0,4.390000000000001,25.95,0.16,0.0,True,-1460.0,20.0,True,1953.0,1965.0,12.0,USGS,D,False,True,2191.7126,256.28745,6.7887816,14.632998,4.8767686,881.29114,0.027228726,1.20344,0.50236946,4.8351336,1.958833699254619,4.258979317959194,6.559766289233664,7.514017900087682,8.145124773689886,8.398636483395421,8.423303864121602,3.2030400224472335
953,12020000,10884,"CHEHALIS RIVER NEAR DOTY, WA",46.6173236,-123.277644,292.6672,,False,False,402.6,13.9254,1.3619,82.719,True,27.6349,True,62.88,6.99,1.54,0.0,7.24,19.52,1.84,0.0,True,-1340.0,10.0,True,1939.0,2023.0,84.0,USGS,A,False,True,2530.8853,257.4231,12.24054,13.930203,4.432268,860.23395,0.020212324,1.2064859,0.50345117,4.8758087,0.8255063903348637,3.0055193815179737,5.500551504594312,6.921984384516237,8.402649933593919,9.532761535415409,10.166112058906949,16.703727171033666
954,12020500,10885,"ELK CREEK NEAR DOTY, WA",46.62815708,-123.3318135,120.9518,,False,False,278.6,9.0727,1.2374,48.158,True,343.9339,True,57.68,12.26,3.41,0.01,4.04,22.59,0.0,0.0,True,-1440.0,20.0,True,1942.0,1970.0,28.0,USGS,D,False,True,2164.881,257.0882,8.206723,14.48763,4.76529,873.2789,0.027500158,1.2292033,0.5059243,4.8693814,3.5268911674835044,5.386677218880017,7.151414826681967,7.74210073572636,8.00282118944756,8.055976275397876,8.059911202913662,4.9085114073265705
955,12020525,10886,"ELK CREEK BELOW DEER CREEK NEAR DOTY, WA",46.6345457,-123.2968119,150.2186,,False,False,282.4,9.3602,1.2619,54.746,True,5.9508,True,57.220000000000006,12.2,3.35,0.01,3.93,23.02,0.27,0.0,True,-1440.0,20.0,True,2009.0,2023.0,14.0,USGS,A,False,True,2156.2878,257.80325,8.173464,14.49316,4.7547345,872.1085,0.027467364,1.2203217,0.50830454,4.864091,2.9904895542771115,4.81919101088001,7.233720905847301,8.293588544948035,9.162745190981282,9.63425739726001,9.793725566989492,6.702951456480636
956,12020800,10887,"SOUTH FORK CHEHALIS RIVER NEAR WILDWOOD, WA",46.44482815,-123.0837376,69.9293,,False,False,343.5,11.3465,1.5388,45.473,True,112.0471,True,32.36,11.51,2.13,0.0,3.8,49.53,0.6799999999999999,0.0,True,-1330.0,10.0,True,1997.0,2023.0,26.0,USGS,A,False,True,2183.799,260.79825,10.579936,14.551319,4.7028556,869.87695,0.021332318,1.1829253,0.50418395,4.818627,1.7823087578416446,4.04619538873478,6.804161470775335,7.977208277605703,8.958591912845018,9.666380628229636,10.071854351527744,5.954013415131064
957,12020900,10888,"SOUTH FORK CHEHALIS RIVER NEAR BOISTFORT, WA",46.52704837,-123.1173543,116.2899,,False,False,282.9,9.881,1.7215,65.919,True,103.8902,True,31.630000000000003,11.98,1.98,0.0,3.87,44.79,5.75,0.0,True,-1360.0,10.0,True,1965.0,1980.0,15.0,USGS,D,False,True,2049.0151,260.53253,8.767148,14.963203,4.918441,879.7437,0.02277129,1.176569,0.5092557,4.826086,1.824235978374928,4.167593684070039,6.25157401140326,7.254097261578544,8.085356921277878,8.747432418672162,9.103713813303855,4.973856092336236
958,12021000,10889,"SOUTH FORK CHEHALIS RIVER AT BOISTFORT, WA",46.545659,-123.1331892,124.3188,,False,False,272.8,9.4838,1.7812,70.38,True,98.3898,True,30.36,11.47,2.13,0.0,4.05,43.22,8.780000000000001,0.0,True,-1360.0,10.0,True,1942.0,1965.0,23.0,USGS,D,False,True,2021.3485,260.54236,8.436181,15.043094,4.9607434,881.4377,0.023262663,1.1764591,0.51009685,4.8238115,2.8154813641754037,4.854658783979873,6.973948843017537,7.755644668439048,8.315490167723624,8.582150726587757,8.649950414809664,5.462264661344765
959,12024000,10890,"SOUTH FORK NEWAUKUM RIVER NEAR ONALASKA, WA",46.57566178,-122.6851159,109.8149,,False,False,461.6,10.7386,1.4733,54.436,True,241.4595,True,44.690000000000005,15.15,3.66,0.06,6.04,25.99,4.42,0.0,True,-1330.0,20.0,True,1944.0,2023.0,79.0,USGS,A,False,True,1904.7977,263.49573,11.1968155,14.23702,4.41266,854.45197,0.030126413,1.0265378,0.52016085,4.187349,1.942867372083824,3.732689792915771,6.027615667416529,7.395061209262351,8.518832541631612,9.286624048271843,9.711680885777,5.9379637942150465
960,12024400,10873,"NF NEWAUKUM RIVER ABOVE BEAR CREEK NEAR FOREST, WA",46.35538287,-123.7512589,42.4756,,False,False,155.2,8.6628,1.8414,42.796,True,229.3917,True,63.260000000000005,4.53,3.43,0.0,5.24,22.35,1.17,0.0,True,-1510.0,20.0,True,1997.0,2023.0,26.0,USGS,A,False,True,1828.9021,262.99258,8.756656,14.404119,4.5416727,858.1465,0.029621314,1.0316479,0.5274025,4.271465,1.7765373088660852,4.13296326490302,6.633351672645332,7.830636948826642,8.846717224954721,9.4903544683893,9.821994816723368,4.617352382934493
961,12024500,10892,"NORTH FORK NEWAUKUM RIVER NEAR FOREST, WA",46.6553821,-122.7790098,81.5842,,False,False,411.4,12.4799,1.4985,47.767,True,273.2936,True,41.17,21.77,1.0,0.06,4.87,28.01,3.1300000000000003,0.0,True,-1320.0,10.0,True,1960.0,1966.0,6.0,USGS,D,False,True,1814.5209,263.03027,8.557206,14.476987,4.581678,859.83105,0.02977335,1.02996,0.5277958,4.2763867,1.710442788913381,4.337463918578449,6.812491886784799,7.546940556086406,7.984143289853665,8.197675159097448,8.20654761180645,2.9328722471662823
962,12025000,10874,"NEWAUKUM RIVER NEAR CHEHALIS, WA",46.3439931,-123.8076488,46.3606,,False,False,122.4,8.6932,1.3411,32.3,True,61.2287,True,82.17999999999999,1.1900000000000002,2.4,0.0,7.07,7.16,0.0,0.0,True,-1510.0,20.0,True,1929.0,2023.0,94.0,USGS,A,False,True,1697.4009,263.67096,7.238187,15.214871,4.9693737,877.5507,0.031723898,1.0231344,0.52872354,4.314186,1.9760624689235589,3.6833109898606526,5.843662663075438,7.15622362714504,8.435524639887502,9.449691861790242,10.082083430309766,14.825812787707553
963,12025300,10894,"SALZER CREEK NEAR CENTRALIA, WA",46.69149199,-122.908183,32.6337,,False,False,139.4,8.1207,1.4304,29.049,True,337.5213,True,65.99000000000001,5.3,4.53,0.0,4.1000000000000005,17.52,2.56,0.0,True,-1450.0,20.0,True,1968.0,1971.0,3.0,USGS,D,False,True,1455.1769,263.4356,4.1747003,16.066822,5.46162,891.0385,0.034606833,1.0267857,0.5424702,4.4861784,3.775290292157455,5.630479158171945,7.0483246637807735,7.536307661520322,7.767995648177232,7.814543409442034,7.814543409442034,0.8012686000681516
964,12025310,10895,"SALZER CR AT CENTRALIA ALPHA RD NR CENTRALIA, WA",46.6995473,-122.9292954,36.7776,,False,False,135.1,8.0307,1.4548,31.052,True,325.2802,True,64.66,4.9,5.47,0.0,3.99,17.21,3.77,0.0,True,-1450.0,20.0,True,2010.0,2011.0,1.0,USGS,D,False,True,1448.5637,263.7354,4.139041,16.080345,5.4685946,890.59344,0.03486924,1.0276875,0.5431234,4.495,2.883288441096525,4.854488442018406,7.1406191480802725,7.960105745965179,8.40797052092523,8.655726303971623,8.725694771608891,1.0104844500450079
965,12025700,10896,"SKOOKUMCHUCK RIVER NEAR VAIL, WA",46.77260276,-122.5940086,103.599,,False,False,614.9,15.1695,1.2941,46.493,True,9.1646,True,41.29,20.6,0.26,0.0,6.64,31.2,0.0,0.0,True,-1270.0,10.0,True,1967.0,2023.0,56.0,USGS,A,False,True,1950.5077,258.88327,14.38883,13.291418,3.8796287,825.86304,0.029846825,1.02549,0.5217945,4.25084,1.3843213049145937,3.359346142205143,5.815941655937428,7.2755133756420225,8.635806803223883,9.65373643599198,10.140717356202543,5.7884398234655725
966,12026000,10897,"SKOOKUMCHUCK RIVER NEAR CENTRALIA, WA",46.78732398,-122.7137346,159.8015,,False,False,532.7,13.9362,1.3734,61.235,True,359.5284,True,41.760000000000005,17.86,0.52,1.14,6.43,32.29,0.0,0.0,True,-1260.0,10.0,True,1929.0,1969.0,40.0,USGS,D,False,True,1875.027,259.27744,12.282851,13.759168,4.139069,837.50885,0.02999279,1.0239737,0.5255006,4.256513,1.139323295488949,3.484416377030231,6.39813556171205,7.500142576339913,8.42758353939483,8.924562260685844,9.058838495629516,7.450917970119118
967,12026150,10898,"SKOOKUMCHUCK RIVER BL BLDY RUN CR NR CENTRALIA, WA",46.79010157,-122.7354019,170.6794,,False,False,514.7,13.6624,1.3931,64.241,True,351.2923,True,43.52,17.27,0.58,1.12,6.29,31.21,0.0,0.0,True,-1270.0,10.0,True,1969.0,2023.0,54.0,USGS,A,False,True,1858.0485,259.56418,12.001808,13.843385,4.187922,839.48944,0.030123234,1.0241779,0.526244,4.258166,1.5161578377165628,3.997147755463026,6.336603994369103,7.34122667956269,8.279867229835956,9.066420729618375,9.618899678144132,7.564346078576134
968,12026400,10876,"SKOOKUMCHUCK RIVER NEAR BUCODA, WA",46.53010058,-123.8621042,24.4235,,False,False,241.0,12.4996,1.4902,26.046,True,270.0916,True,57.82000000000001,17.31,3.08,0.0,5.98,15.8,0.0,0.0,True,-1260.0,10.0,True,1967.0,2023.0,56.0,USGS,A,False,True,1674.9491,261.3867,8.730584,14.6969,4.68193,857.328,0.0326492,1.0235734,0.5370407,4.2977343,2.1729646086114265,4.086452631848476,6.241423534725035,7.453056925770215,8.54004460914361,9.385031893959704,10.003257915317088,10.20438732025134
969,12027500,10877,"CHEHALIS RIVER NEAR GRAND MOUND, WA",46.5637139,-123.5651548,107.225,,False,False,244.3,8.9872,1.2089,44.476,True,307.0827,True,50.71,6.18,3.46,0.0,4.37,29.01,6.2700000000000005,0.0,True,-1450.0,20.0,True,1928.0,2023.0,95.0,USGS,A,False,True,1832.4872,261.42114,7.2865987,15.12371,4.978241,875.1817,0.029845212,1.0990987,0.528017,4.5925136,0.8270819629818694,2.834817607025204,5.662718390228206,7.083958968510776,8.36153334827139,9.374644968909257,10.116619700582456,82.89976106496987
970,12030000,10901,"ROCK CREEK AT CEDARVILLE, WA",46.86787599,-123.3082062,64.2314,,False,False,177.5,8.9173,1.1761,33.129,True,134.8549,True,68.21000000000001,9.05,3.14,0.0,3.46,15.86,0.2799999999999999,0.0,True,-1460.0,20.0,True,1942.0,1971.0,29.0,USGS,D,False,True,2079.4492,257.6929,5.6347837,15.017205,5.0464807,886.45,0.030245187,1.1911967,0.5086091,4.710213,2.3062224299533147,3.665078993168768,6.262809456257194,7.280546445373809,7.975555913197322,8.509790325721076,8.72068149399175,2.5940537876629803
971,12031000,10880,"CHEHALIS RIVER AT PORTER, WA",46.62815636,-123.7046032,72.0013,,False,False,230.5,9.5686,1.3693,40.933,True,31.6733,True,42.3,25.41,3.34,0.0,5.63,23.32,0.0,0.0,True,-1270.0,10.0,True,1952.0,2023.0,71.0,USGS,A,False,True,1812.3606,261.43616,6.724151,15.219679,5.0352025,875.34314,0.031752896,1.0924007,0.53326267,4.602595,1.4233204953856655,2.815268295065429,5.701609023055909,7.286538650099597,8.498403493701113,9.516236558199916,10.15143587777285,116.7882524543138
972,12032500,10903,"CLOQUALLUM CREEK AT ELMA, WA",47.0045403,-123.3876572,168.0894,,False,False,133.4,5.5604,1.5984,74.107,True,255.7416,True,55.64,8.67,4.14,0.19,8.44,20.81,2.1,0.0,True,-1380.0,20.0,True,1942.0,1972.0,30.0,USGS,D,False,True,2150.93,258.0297,6.017874,15.218797,5.2336583,893.427,0.034298785,1.270472,0.51670635,4.989528,2.1738444425171046,3.870349119286873,6.3441352710022905,7.456213035365453,8.389614724245803,9.051084649128866,9.297094147627249,8.030740414812517
973,12033000,10904,"CHEHALIS RIVER AT SOUTH ELMA, WA",46.9820406,-123.41238,3669.9949,,False,False,221.3,7.8035,1.7383,373.382,True,299.79,True,48.0,9.52,4.6,0.48,8.309999999999999,20.31,8.780000000000001,0.0,True,-1380.0,20.0,True,1942.0,1952.0,10.0,USGS,D,False,True,1835.4149,261.07935,6.6086893,15.226549,5.0563684,877.0755,0.031968422,1.1049497,0.5317699,4.629413,3.6899092756293776,5.709949910331933,7.440456419475115,7.869876914577796,7.955776196333256,7.967227675441554,7.973441294885888,157.2734838619628
974,12034200,10905,"EAST FORK SATSOP RIVER NEAR ELMA, WA",47.1275937,-123.4179373,170.6794,,False,False,149.6,3.3323,1.4523,65.704,True,211.463,True,29.61,14.87,10.54,0.83,1.6,42.49,0.05,0.0,True,-1310.0,20.0,True,1957.0,1971.0,14.0,USGS,D,False,True,2413.734,258.07217,7.2527122,14.958441,5.2099776,893.64526,0.03645523,1.2790451,0.5230643,5.1282516,1.1420175730352684,2.430610352828213,4.306788793329206,5.551670577643765,6.8778900530312495,8.025274910512946,8.679946553302045,10.572972945153639
975,12035000,10906,"SATSOP RIVER NEAR SATSOP, WA",47.0006512,-123.4948838,774.4026,,False,False,228.5,8.5274,1.5387,150.921,True,209.2953,True,49.35,11.54,4.74,0.63,3.71,28.67,1.35,0.0,True,-1330.0,20.0,True,1929.0,2023.0,94.0,USGS,A,False,True,2700.864,255.94954,13.634263,14.381931,4.9112897,885.5491,0.033953924,1.3104081,0.50672174,5.1054215,0.5835551488080729,3.099977045955177,5.869503084318486,7.109028464319011,8.296153049505373,9.346898356046864,9.982662749680102,60.12965063775943
976,12035002,10907,"CHEHALIS RIVER NEAR SATSOP, WA",46.9720406,-123.4915499,4560.9464,,False,False,218.8,7.8443,1.9253,460.281,True,245.5694,True,48.120000000000005,9.77,4.72,0.52,7.630000000000001,21.63,7.6,0.0,True,-1370.0,20.0,True,1979.0,2008.0,29.0,USGS,D,False,True,1987.5703,260.10803,7.7346377,15.088556,5.043465,879.37805,0.032362904,1.1436081,0.5268566,4.716271,1.5333423536183377,4.047886142805076,6.913398847349086,8.237277338333236,9.173131543738604,9.752848451468648,10.054058170668284,186.1167220153841
977,12035450,10908,"BIG CREEK NEAR GRISDALE, WA",47.37425567,-123.6368365,24.7861,,False,False,484.8,21.7511,1.2474,21.829,True,186.4018,True,73.25,4.21,0.88,0.0,6.38,15.27,0.0,0.0,True,-1270.0,10.0,True,1972.0,1996.0,24.0,USGS,A,False,True,3371.15,251.55478,24.677567,12.617724,3.8921206,840.0395,0.03292544,1.0809131,0.49370566,4.5641737,2.412512368514089,3.84080669794454,6.7556906884039405,8.000120953939398,8.99250237153122,9.527134844681234,9.6801092104899,3.1920093396064924
978,12035500,10909,"WYNOOCHEE RIVER AT OXBOW, NEAR ABERDEEN, WA",47.3331448,-123.65128,183.1112,,False,False,569.7,19.4159,1.5407,73.588,True,207.1641,True,74.88,4.95,1.44,2.68,4.82,11.18,0.0,0.04,True,-1300.0,10.0,True,1925.0,1952.0,27.0,USGS,D,False,True,3360.7627,253.04483,75.33237,12.29689,3.5927992,824.92456,0.033119764,1.1026932,0.5006467,4.7283125,2.469917939288755,4.847618275264714,7.224014167301203,7.992892239753119,8.435581021796077,8.611226034304396,8.661311544324581,24.869835348597814
979,12036000,10910,"WYNOOCHEE RIVER ABOVE SAVE CREEK NEAR ABERDEEN, WA",47.2989784,-123.6532235,191.9172,,False,False,558.0,18.9457,1.5623,76.228,True,208.1504,True,73.88,5.9,1.4200000000000002,2.5700000000000003,4.81,11.37,0.0,0.04,True,-1300.0,10.0,True,1925.0,2023.0,98.0,USGS,A,False,True,3352.994,252.84126,71.265816,12.378754,3.654787,828.2014,0.0331227,1.1049286,0.5001553,4.726154,1.4994998062684652,3.179813295847189,5.701822988246997,7.107586053590052,8.293561587605254,9.033519743446924,9.467929334831302,24.73956131678725
980,12036400,10911,"SCHAFER CREEK NEAR GRISDALE, WA",47.20425777,-123.6151652,31.3387,,False,False,204.2,4.1369,1.5334,30.692,True,259.37,True,42.76,21.28,3.99,0.0,3.88,28.09,0.0,0.0,True,-1300.0,20.0,True,,,,,,False,True,3026.7898,252.63844,9.08953,14.309357,5.061678,903.10803,0.031351183,1.1743333,0.48803237,4.8766,1.644990234493533,4.105340285128786,6.877679396147782,7.938670383834561,8.593323282904088,8.878838487664526,8.955134574611364,2.1547959343448215
981,12036650,10912,"ANDERSON CREEK NEAR MONTESANO, WA",47.11703677,-123.6559984,7.0447,,False,False,122.6,6.3104,1.3121,12.341,True,274.4067,True,39.36,20.86,0.2,0.0,3.08,36.49,0.01,0.0,True,-1520.0,20.0,True,1972.0,1985.0,13.0,USGS,D,False,True,2584.1753,252.45976,5.9908113,14.787529,5.394717,918.4836,0.03350827,1.224,0.48433554,4.7047143,2.476280894690788,4.149358270643193,6.322806256869228,7.377232451537852,8.127890347627472,8.513356520696078,8.667553069728028,0.41422054889819054
982,12037400,10913,"WYNOOCHEE RIVER ABOVE BLACK CREEK NR MONTESANO, WA",47.0114831,-123.6554417,401.4462,,False,False,341.5,11.8361,2.2682,160.303,True,211.0588,True,58.940000000000005,10.0,2.52,2.09,4.34,20.29,1.7999999999999998,0.02,True,-1320.0,20.0,True,1956.0,2023.0,67.0,USGS,A,False,True,3032.1501,252.65477,38.589302,13.505282,4.5027976,872.6216,0.033193763,1.1337638,0.4927735,4.6799135,2.6778359003616403,4.3960276058883965,6.268712560307595,7.16923848059621,8.12925585111241,9.036323752081922,9.696240899447712,36.68816788759216
983,12039000,10914,"HUMPTULIPS RIVER NEAR HUMPTULIPS, WA",47.228143,-123.9410066,336.6968,,False,False,363.0,14.778,1.6124,104.654,True,239.2521,True,76.41,2.35,2.16,0.32,3.45,15.160000000000002,0.1399999999999999,0.0,True,-1270.0,10.0,True,1933.0,1979.0,46.0,USGS,D,False,True,3314.436,250.2321,26.073936,13.1930485,4.436526,871.512,0.032790855,1.0337298,0.4882999,4.3316026,2.1189855703039613,3.5173400684984784,6.322489358473765,7.651197510984343,8.840670730049137,9.568762058243566,9.90797511381749,38.53125486821787
984,12039005,10892,"HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS, WA",46.6553821,-122.7790098,81.5842,,False,False,411.4,12.4799,1.4985,47.767,True,273.2936,True,41.17,21.77,1.0,0.06,4.87,28.01,3.1300000000000003,0.0,True,-1320.0,10.0,True,2002.0,2023.0,21.0,USGS,A,False,True,3306.683,250.1886,25.737612,13.213294,4.455037,872.51996,0.032823015,1.0334923,0.48827887,4.3309755,1.68384194431017,3.9449415201207816,6.558009031422779,7.877250067348742,8.998499773061509,9.723188891231471,10.089091618396262,41.159746908096096
985,12039220,10916,"MOCLIPS RIVER AT MOCLIPS, WA",47.2420287,-124.192124,90.6491,,False,False,86.0,2.1521,1.3595,44.808,True,302.5285,True,61.53999999999999,10.88,8.18,0.0,3.62,15.79,0.0,0.0,True,-1300.0,20.0,True,1974.0,1981.0,7.0,USGS,D,False,True,2906.1406,247.47182,3.8288066,14.287647,5.604054,935.9725,0.03330739,1.040369,0.48374844,4.227083,2.9524312673008377,4.531902086421843,6.785991172376077,7.670532855079442,8.279383273239189,8.503230193048104,8.560321733621933,5.7191412440648195
986,12039300,10917,"NORTH FORK QUINAULT RIVER NEAR AMANDA PARK, WA",47.59592118,-123.624344,191.9172,,False,False,1041.9,25.8288,1.2991,63.405,True,278.5169,True,77.55,3.68,0.41,0.1699999999999999,0.0,10.65,0.0,7.55,True,-1520.0,20.0,True,1964.0,1986.0,22.0,USGS,D,False,True,3264.5703,265.10776,272.09482,10.072785,1.8790613,735.4243,0.038226247,1.0885081,0.54933894,4.621054,2.274255792615837,4.353005830140185,6.511953334934911,7.725654168871868,8.715613263262398,9.304543298140429,9.618198347120869,24.541534585745065
